Time (s),Velocity,Desired force,Rendered Force,Percentage of Error
1.0023694038391113,0.0,0,0,0
1.0224263668060303,0.0,0,0,0
1.042482614517212,0.0,0,0,0
1.062540054321289,0.0,0,0,0
1.0825974941253662,0.0,0,0,0
1.1026527881622314,0.0,0,0,0
1.1227083206176758,0.0,0,0,0
1.1427648067474365,0.0,0,0,0
1.1628220081329346,-6.9537423122625075,0,0,0
1.1828792095184326,-14.664866748981767,0,0,0
1.2029354572296143,-15.09653941305281,0,0,0
1.2229928970336914,-17.395177552096786,0,0,0
1.2430500984191895,-18.21812720043758,0,0,0
1.263106107711792,-19.56232371197325,0,0,0
1.283163070678711,-19.200273586454752,0,0,0
1.3032193183898926,-17.996355366930377,0,0,0
1.3232765197753906,-16.947620018502587,0,0,0
1.3433327674865723,-17.198788624915537,0,0,0
1.3633902072906494,-17.139998315654733,0,0,0
1.3834469318389893,-16.182064890106922,0,0,0
1.4035043716430664,-15.04133628934266,0,0,0
1.4235615730285645,-18.586031721080957,0,0,0
1.4436180591583252,-17.955882807291125,0,0,0
1.4636752605438232,-18.49681302886502,0,0,0
1.483731746673584,-18.028775341723772,0,0,0
1.503788948059082,-16.038364280158394,0,0,0
1.5238463878631592,-16.271703272966143,0,0,0
1.5439026355743408,-13.629759152843025,0,0,0
1.563960075378418,-5.306682434919705,0,0,0
1.5840160846710205,-1.6364122664371261,0,0,0
1.6040735244750977,-0.13656206028728698,0,0,0
1.6241309642791748,-0.3399316924075882,0,0,0
1.6441876888275146,-0.046617637842755084,0,0,0
1.6642446517944336,-0.05827700391057519,0,0,0
1.6843018531799316,-0.03962856950646851,0,0,0
1.7043578624725342,0.3756830904336674,0,0,0
1.7244155406951904,-0.28591714486021536,0,0,0
1.7444729804992676,-0.08577616304921341,0,0,0
1.7645304203033447,0.2953756383193227,0,0,0
1.7845864295959473,-0.23251237869349495,0,0,0
1.8046441078186035,-0.09189305932065504,0,0,0
1.8247005939483643,0.26033450054115964,0,0,0
1.844757080078125,-0.15443754193749093,0,0,0
1.864814043045044,0.2969318996198907,0,0,0
1.8848702907562256,-0.3206317431505395,0,0,0
1.9049277305603027,-0.10725651247807491,0,0,0
1.9249837398529053,0.3332461266767792,0,0,0
1.9450411796569824,-0.18792366007020142,0,0,0
1.9650988578796387,-0.0342312782083841,0,0,0
1.9851553440093994,-0.12100232341290959,0,0,0
2.0052123069763184,0.019065014496600644,0,0,0
2.0252671241760254,0.315796441020124,0,0,0
2.045323371887207,-0.22639539806103035,0,0,0
2.065380811691284,-0.322586831242409,0,0,0
2.085435152053833,-5.168874343604414,0,0,0
2.1054911613464355,-2.6135889048214054,0,0,0
2.1255486011505127,-0.4850576761956559,0,0,0
2.145604372024536,-0.43344373650706264,0,0,0
2.165661573410034,0.1578699432148181,0,0,0
2.185715675354004,-0.2737936306239785,0,0,0
2.205773115158081,-0.14856065890997,0,0,0
2.2258288860321045,0.32085781317302553,0,0,0
2.2458863258361816,-1.365347917621959,0,0,0
2.265942335128784,-3.299816105724144,0,0,0
2.2859995365142822,-1.255634108529558,0,0,0
2.3060572147369385,-0.45418930126261287,0,0,0
2.326115369796753,0.007686499794410438,0,0,0
2.3461711406707764,-0.27453447257514463,0,0,0
2.3662261962890625,0.17233924532880987,0,0,0
2.3862805366516113,-0.24730566212096552,0,0,0
2.406336545944214,-0.04096503620895638,0,0,0
2.4263927936553955,0.26454474998276717,0,0,0
2.4464480876922607,-0.21962786224136635,0,0,0
2.4665040969848633,-0.6749283013483903,0,0,0
2.4865593910217285,-5.263253968801315,0,0,0
2.5066161155700684,-2.83012402285078,0,0,0
2.526672124862671,-0.5833035765648618,0,0,0
2.546727180480957,-0.42970191873802666,0,0,0
2.5667834281921387,0.2143713887936786,0,0,0
2.586838960647583,-1.043062240574464,0,0,0
2.6068952083587646,-3.8896042753339755,0,0,0
2.6269514560699463,-1.2111747409608644,0.8,0.8135731608781174,1.6966451097646662
2.647007942199707,-0.48515366551735545,0.8,0.812016284435997,1.5020355544996256
2.6670639514923096,0.1312878456037921,0.8,0.8124375820762267,1.5546977595283367
2.6871190071105957,-0.27068441184871234,0.8,0.811569007526686,1.446125940835749
2.707174777984619,-0.036907916039377237,0.8,0.8114505728534823,1.4313216066852845
2.727231025695801,0.09966153433539206,0.8,0.8117703866806676,1.471298335083443
2.7472872734069824,-0.12512864396156748,0.8,0.8113688489080184,1.4211061135022962
2.7673428058624268,0.2725253342680004,0.8,0.8122433514178331,1.5304189272291324
2.78739857673645,-0.2947467190658791,0.8,0.8112975317916804,1.412191473960045
2.8074543476104736,-0.06627675998859422,0.8,0.8110848547496636,1.3856068437079483
2.827509641647339,0.30125934271464605,0.8,0.8120515499015829,1.5064437376978572
2.8475658893585205,-0.24182743235365206,0.8,0.8112755257597197,1.4094407199649606
2.8676276206970215,0.0160343030374547,0.8,0.8113269939004778,1.4158742375597193
2.8876841068267822,-0.039481382921274136,0.8,0.8112002966510469,1.4000370813808531
2.9077391624450684,-0.05614135093805943,0.8,0.811020149784559,1.377518723069876
2.927795648574829,0.2489163869598193,0.8,0.8118189318745639,1.4773664843204803
2.9478509426116943,-0.16894625058972623,0.8,0.8112768091974434,1.4096011496804173
2.9679067134857178,0.10434811997877924,0.8,0.811611654315112,1.4514567893889885
2.987962245941162,-0.01299022989374525,0.8,0.8115699701587539,1.4462462698442284
3.008018732070923,-0.1367756791503435,0.8,0.8111310518368712,1.3913814796088912
3.0280816555023193,0.224652782984286,0.8,0.8118522024902575,1.481525311282178
3.04813814163208,-0.18726689184630932,0.8,0.8112512559592368,1.406406994904588
3.0681934356689453,0.021333831160214204,0.8,0.811319712960333,1.41496412004162
3.0882492065429688,0.03962088077771068,0.8,0.8114468533294057,1.430856666175706
3.1083052158355713,-0.09884883932935544,0.8,0.8111296512109814,1.3912064013726633
3.128361225128174,0.3136237312167266,0.8,0.8121360576858075,1.5170072107259374
3.1484172344207764,-0.2713382561031249,0.8,0.8112653436720726,1.4081679590090683
3.1684725284576416,-0.05925659764128144,0.8,0.8110751983137814,1.3843997892226678
3.1885287761688232,0.23691125157637305,0.8,0.8118354464333305,1.4794308041663067
3.2085838317871094,-0.17255090150194674,0.8,0.8112817635650734,1.410220445634172
3.228639602661133,0.2140036444458712,0.8,0.8119684848545472,1.4960606068183946
3.248694658279419,-0.256943278223296,0.8,0.8111440029768653,1.3930003721081552
3.2687501907348633,-0.07708115075418402,0.8,0.8108966584135606,1.3620823016950723
3.2888052463531494,0.18728153820182472,0.8,0.8114976090799472,1.4372011349933904
3.3088607788085938,-0.09884950748425632,0.8,0.8111804123590584,1.3975515448822888
3.32891583442688,0.19182489871304623,0.8,0.8117959418010844,1.4744927251355426
3.348971366882324,-0.2414454053415361,0.8,0.8110211712149971,1.377646401874627
3.369027614593506,-0.02813758007849562,0.8,0.8109308777308294,1.3663597163536683
3.389082670211792,0.21303868026264247,0.8,0.8116144781438718,1.4518097679839663
3.4091386795043945,-0.11326737457418047,0.8,0.8112510075011503,1.4063759376437834
3.4291937351226807,0.33146092424586077,0.8,0.8123146022645166,1.5393252830645658
3.4492499828338623,0.40948657543717265,0.8,0.813628644535136,1.703580566891988
3.4693052768707275,0.6211769161424607,0.8,0.8156219062474801,1.952738280935007
3.489361047744751,0.5739256194897644,0.8,0.8174635895631951,2.182948695399381
3.5094168186187744,0.5486810332769108,0.8,0.819224264937007,2.4030331171258634
3.529472827911377,0.8290121268050877,0.8,0.8218845329240282,2.735566615503518
3.549530267715454,2.3192820076507306,0.8,0.8293275504051696,3.665943800646193
3.569589614868164,4.083644446539069,0.8,0.8424339890613877,5.304248632673453
3.589646816253662,4.192745001962799,0.8,0.8558891459993732,6.986143249921639
3.6097052097320557,7.734974050013015,0.8,0.8807133304858249,10.089166310728105
3.6297621726989746,10.924355175439175,0.8,0.9157708324364253,14.471354054553158
3.6498219966888428,8.735034607061879,0.8,0.9438065535185163,17.975819189814526
3.669881582260132,4.757345276677961,0.8,0.9590754134656666,19.884426683208318
3.6899402141571045,4.306004022647708,0.8,0.9728950214076144,21.611877675951792
3.70999813079834,6.396243598408849,0.8,0.9934222727538418,24.177784094230212
3.730057716369629,4.863738287264752,0.4,1.0090326046530005,152.2581511632501
3.750114679336548,3.109184763068253,0.4,1.0190103332370273,154.7525833092568
3.770174503326416,-20.069805238063545,0.4,0.9545948515431891,138.64871288579727
3.790233850479126,-39.844986460295516,0.4,0.8267125450308538,106.67813625771345
3.8102920055389404,-40.42111951484395,0.4,0.6969888517636489,74.2472129409122
3.8303515911102295,-19.5544623581681,0.4,0.634228146007773,58.55703650194324
3.8504087924957275,-13.075453623144702,0.4,0.5922670249635884,48.0667562408971
3.8704683780670166,-20.42980918210394,0.4,0.526696864084625,31.674216021156248
3.89052677154541,-27.432181335417088,0.4,0.4386575861331947,9.664396533298675
3.910585403442383,-15.636756962375452,0.4,0.38847327381788055,-2.8816815455298683
3.9306447505950928,-5.432660612386465,0.4,0.3710371737880063,-7.240706552998423
3.95070219039917,-1.4527898649671303,0.4,0.36637489454567806,-8.406276363580488
3.970762014389038,-0.5132848915863281,0.4,0.3647274698125772,-8.818132546855706
3.990819215774536,-0.2979524970367193,0.4,0.3637712948947568,-9.057176276310807
4.010878324508667,0.7852937810931241,0.4,0.3662916618296662,-8.42708454258345
4.030936002731323,6.901294989510773,0.4,0.38843949450474413,-2.8901263738139726
4.050994634628296,6.742694486731716,0.4,0.4100793707772399,2.5198426943099648
4.071053981781006,2.5098889774012316,0.4,0.41813484826723213,4.533712066808026
4.091113567352295,0.6976001337576179,0.4,0.4203738193996567,5.093454849914163
4.111171007156372,0.2535932549640594,0.4,0.4211876484310426,5.296912107760648
4.131229877471924,1.5154217348129937,0.4,0.4260512721193597,6.512818029839926
4.151289463043213,3.3664205993450502,0.4,0.4368559124524017,9.213978113100415
4.171346664428711,1.895873275184873,0.4,0.4429400583854844,10.735014596371093
4.191405773162842,0.5576361158200885,0.4,0.44472976774249456,11.182441935623634
4.21146297454834,0.24481660988154993,0.4,0.44551542151,11.378855377499995
4.23152232170105,0.007007204855874083,0.4,0.44553791110276386,11.384477775690959
4.251581907272339,0.05745974653453834,0.4,0.4457223300951661,11.430582523791518
4.271639347076416,-0.049196470645445925,0.4,0.44556444925539906,11.39111231384976
4.291698932647705,-0.025828884447206796,0.4,0.4454815505805543,11.370387645138562
4.311756134033203,0.025468927817848045,0.4,0.4455632842468448,11.3908210617112
4.331815719604492,-0.025574795826736902,0.4,0.44548120107798805,11.370300269497008
4.3518736362457275,0.0587615822108387,0.4,0.44566978266481877,11.417445666204685
4.3719329833984375,-0.03773105051786898,0.4,0.4455486850262949,11.387171256573723
4.3919901847839355,-0.011320526122677472,0.4,0.4455123557347377,11.378088933684415
4.412048816680908,0.5723506012050954,0.4,0.44734924693883116,11.837311734707784
4.432106256484985,1.2789860311135957,0.4,0.4514537565915218,12.863439147880449
4.452165365219116,1.14761706443909,0.4,0.4551369846684382,13.784246167109547
4.47222375869751,0.377513936099844,0.4,0.45634855636025706,14.087139090064259
4.492283582687378,0.9989573382894432,0.4,0.4595547817009728,14.888695425243194
4.512341022491455,0.41044988923923414,0.4,0.46087199353233377,15.217998383083437
4.532400369644165,0.04562168321431386,0.4,0.4610184161213397,15.254604030334919
4.552459478378296,0.024758452839797305,0.4,0.46109787732095603,15.274469330239002
4.572516918182373,0.029573566791560264,0.4,0.4611927845266702,15.298196131667538
4.592576265335083,-0.013272080775696804,0.4,0.46115018784255524,15.287546960638805
4.612633228302002,0.07352869037209966,0.4,0.46138614979772313,15.346537449430777
4.632692098617554,-0.07759074157836109,0.4,0.4611371285780419,15.28428214451047
4.652750730514526,-0.056493644350825725,0.4,0.4609558189433936,15.238954735848395
4.672807931900024,0.027342050237208676,0.4,0.46104356374465766,15.260890936164408
4.692867040634155,-0.02501352048735014,0.4,0.460963283916293,15.240820979073241
4.712929010391235,0.05891825156885798,0.4,0.4611524065052713,15.288101626317815
4.7329888343811035,-0.6023204975221643,0.4,0.4592192155987458,14.80480389968644
4.753046274185181,-0.2139357475978848,0.4,0.4585326550580442,14.633163764511043
4.773105621337891,-0.13060454326700777,0.4,0.458113480358346,14.52837008958649
4.793164968490601,-0.7256238864875129,0.4,0.45578459372772967,13.946148431932412
4.813222646713257,-0.2619955782985598,0.4,0.45494379004688623,13.735947511721553
4.833281993865967,-0.11180709492471201,0.4,0.4545849456738894,13.646236418472345
4.853339195251465,0.055036987720540796,0.4,0.4547615677453073,13.690391936326817
4.873397350311279,-0.6367560739146981,0.4,0.4527180234147697,13.179505853692417
4.893456697463989,-0.2685170450098775,0.4,0.4518562191552061,12.964054788801512
4.913514852523804,-0.05841527781367894,0.4,0.45166874672316626,12.91718668079156
4.933574676513672,-0.6153782082034354,0.4,0.4496936461561644,12.423411539041098
4.953633546829224,-0.2621256572742688,0.4,0.4488523750256615,12.213093756415368
4.9736926555633545,-1.9940556021850515,0.4,0.4424525385222803,10.613134630570064
4.993750333786011,-8.138682810746582,0.4,0.4163336455664053,4.083411391601316
5.013810396194458,-4.257001102040319,0.4,0.40267033232164406,0.6675830804110106
5.0338616371154785,-1.3441189649749719,0.4,0.39835813181072793,-0.4104670473180222
5.053918838500977,-0.35882450630953217,0.4,0.3972066093491116,-0.6983476627221014
5.073978424072266,-0.15192064549718584,0.4,0.3967190149189682,-0.8202462702579516
5.0940375328063965,-1.2191865083141487,0.4,0.3928060877609748,-1.7984780597563033
5.114097356796265,-2.5910923861540254,0.4,0.3844897906077368,-3.8775523480658047
5.1341540813446045,-3.479284563086971,0.4,0.3733245022705966,-6.668874432350855
5.1542134284973145,-3.3022662374800964,0.4,0.3627258934948708,-9.31852662628231
