Time (s),Velocity,Desired force,Rendered Force,Percentage of Error
1.0028562545776367,0.0,0,0,0
1.022913932800293,0.0,0,0,0
1.0429697036743164,0.0,0,0,0
1.0630249977111816,0.0,0,0,0
1.0830802917480469,0.0,0,0,0
1.103135347366333,0.0,0,0,0
1.12319016456604,0.0,0,0,0
1.1432454586029053,0.0,0,0,0
1.1633007526397705,-6.666482474428963,0,0,0
1.1833558082580566,-15.067315424681851,0,0,0
1.2034106254577637,-14.841360316170059,0,0,0
1.2234654426574707,-17.54205865948626,0,0,0
1.2435200214385986,-17.754474893281763,0,0,0
1.2635750770568848,-20.010370062425423,0,0,0
1.2836294174194336,-19.07113809003341,0,0,0
1.3036844730377197,-18.20156107568573,0,0,0
1.3237395286560059,-17.165710424637776,0,0,0
1.343794822692871,-16.910124312338006,0,0,0
1.3638501167297363,-18.22881998410274,0,0,0
1.3839051723480225,-15.645737962834021,0,0,0
1.403959035873413,-15.746532135331266,0,0,0
1.424013614654541,-18.190123066881903,0,0,0
1.4440674781799316,-18.03806927581853,0,0,0
1.4641227722167969,-19.552393797976716,0,0,0
1.4841773509979248,-17.571447760062732,0,0,0
1.5042321681976318,-15.149517432364155,0,0,0
1.5242869853973389,-17.0143531449202,0,0,0
1.544341802597046,-15.702271755959952,0,0,0
1.5643961429595947,-7.977746775126465,0,0,0
1.58445143699646,-3.9435549860950334,0,0,0
1.604506492614746,-0.9726741271216406,0,0,0
1.6245613098144531,-0.5908078774402392,0,0,0
1.6446161270141602,-0.06650081869199538,0,0,0
1.6646702289581299,-0.03102550658739078,0,0,0
1.684725046157837,-0.14219717346656166,0,0,0
1.7047796249389648,0.2563460657486116,0,0,0
1.7248344421386719,-0.23317341924675078,0,0,0
1.7448890209197998,-0.11425000183341415,0,0,0
1.7649438381195068,0.2979500405431496,0,0,0
1.7849979400634766,-0.19855008493676343,0,0,0
1.8050520420074463,0.1619259630827307,0,0,0
1.8251066207885742,-0.22828051883126987,0,0,0
1.8451619148254395,-0.057407822064192135,0,0,0
1.8652167320251465,0.2374827963324806,0,0,0
1.885270118713379,-0.13917402301890297,0,0,0
1.9053239822387695,0.24619049427602832,0,0,0
1.9253787994384766,-0.2694451519482943,0,0,0
1.9454340934753418,-0.0808316236760661,0,0,0
1.9654886722564697,0.23045822853362108,0,0,0
1.9855434894561768,-0.13019813354205453,0,0,0
2.005598306655884,0.3042393480116,0,0,0
2.02565336227417,-0.2741720331271318,0,0,0
2.045707941055298,-0.10440213785021886,0,0,0
2.065762758255005,0.17908866562162187,0,0,0
2.085817337036133,-0.11238705321968377,0,0,0
2.10587215423584,0.2652864551211165,0,0,0
2.1259267330169678,-0.27479027279333834,0,0,0
2.1459808349609375,0.03938100172129187,0,0,0
2.1660354137420654,0.21115116956895924,0,0,0
2.1860899925231934,-0.18028894352592612,0,0,0
2.2061445713043213,0.2892161863192306,0,0,0
2.2261993885040283,-0.2897574270309829,0,0,0
2.2462542057037354,-1.083601128969805,0,0,0
2.2663092613220215,-3.248618493852216,0,0,0
2.286363124847412,-1.473004131118094,0,0,0
2.306417942047119,-0.1761005185423143,0,0,0
2.326472759246826,-0.3407581713668592,0,0,0
2.346527576446533,-0.15759822368003396,0,0,0
2.3665823936462402,0.10775869525202854,0,0,0
2.3866372108459473,-0.056265627056417994,0,0,0
2.406691789627075,0.23782869171463464,0,0,0
2.4267501831054688,-0.24975818169837175,0,0,0
2.446805477142334,-0.06386514300490981,0,0,0
2.466860294342041,-0.6060901845143382,0,0,0
2.4869158267974854,-4.699914449980153,0,0,0
2.5069704055786133,-2.451024279074639,0,0,0
2.5270252227783203,-0.8903367044920542,0,0,0
2.5470798015594482,-0.35569847564574536,0,0,0
2.567134141921997,0.20337288615226018,0,0,0
2.5871939659118652,-1.4779280814344824,0,0,0
2.6072490215301514,-4.086837345813446,0,0,0
2.6273040771484375,-1.3257174089639148,0.8,0.8122584410084314,1.532305126053915
2.6473586559295654,-0.46417039580650266,0.8,0.8107690423251404,1.3461302906425388
2.6674129962921143,0.17083092322930254,0.8,0.8113171865617624,1.414648320220299
2.6874678134918213,-0.3141990385515505,0.8,0.8103089938765666,1.2886242345708232
2.7075226306915283,-0.11640802047345297,0.8,0.8099354672251786,1.2419334031473217
2.7275772094726562,0.1865629008621445,0.8,0.8105340976880546,1.3167622110068222
2.747631549835205,-0.13229556638726817,0.8,0.8101096016373689,1.2637002046711059
2.767685890197754,0.15965084988977457,0.8,0.8106218724346264,1.327734054328289
2.787740468978882,-0.00747674497981839,0.8,0.8105978815592306,1.3247351949038226
2.8077943325042725,-0.13513927660538874,0.8,0.8101642712216363,1.2705339027045264
2.8278496265411377,0.1920128230220248,0.8,0.810780411001565,1.347551375195613
2.8479039669036865,-0.1971050224116343,0.8,0.8101479612085073,1.2684951510634062
2.8679580688476562,0.11806058112671013,0.8,0.810526777037224,1.3158471296529917
2.8880131244659424,-0.09747178352230086,0.8,0.8102140087108635,1.2767510888579274
2.9080662727355957,-0.10676984908552532,0.8,0.809871437252553,1.2339296565691131
2.9281210899353027,0.25589972664370697,0.8,0.8106925608108401,1.3365701013550029
2.9481756687164307,-0.1557891776164668,0.8,0.810192674997119,1.2740843746398693
2.9682302474975586,0.24119468554739243,0.8,0.8109666042487831,1.37082553109788
2.9882848262786865,-0.27094446371279507,0.8,0.8100972159139289,1.2621519892411086
3.0083394050598145,-0.09235762522277371,0.8,0.809800864990558,1.2251081238197485
3.0283942222595215,0.27129521208510887,0.8,0.8106713891322416,1.3339236415301907
3.0484490394592285,-0.17331698881660182,0.8,0.8101152546477103,1.2644068309637795
3.0685033798217773,0.28023620006425115,0.8,0.8110144469897895,1.3768058737236855
3.0885581970214844,-0.28137823588962524,0.8,0.8101115687362308,1.2639460920288448
3.1086130142211914,-0.0954876252208859,0.8,0.8098051708372487,1.2256463546560792
3.1286680698394775,0.25927864584398597,0.8,0.8106371464633341,1.329643307916753
3.1487224102020264,-0.14370198736626869,0.8,0.8101760506928674,1.2720063366084138
3.1687769889831543,0.04548420518132262,0.8,0.8103219973450442,1.2902496681305164
3.188831329345703,-0.1635452604941172,0.8,0.8097972305740634,1.2246538217579177
3.208885908126831,0.006308435688118252,0.8,0.8098174726573422,1.2271840821677649
3.228940486907959,0.26767539732089096,0.8,0.8106763714322769,1.3345464290346054
3.248995065689087,-0.18548024741820146,0.8,0.8100812149148062,1.2601518643507725
3.269049644470215,0.14369307573538614,0.8,0.8105422875720283,1.3177859465035302
3.289104461669922,-0.178375678841338,0.8,0.8099699209109025,1.2462401138628036
3.30915904045105,-0.020290481510637406,0.8,0.8099048141813086,1.2381017726635635
3.3292133808135986,0.24862439181995072,0.8,0.8107025738894668,1.3378217361833393
3.3492674827575684,-0.16905188312278568,0.8,0.8101601444977925,1.2700180622240569
3.3693220615386963,0.17077136310446878,0.8,0.8107081041385827,1.338513017322837
3.3893771171569824,-0.2145463564204227,0.8,0.8100196658808687,1.2524582351085833
3.409430742263794,-0.08651812380086023,0.8,0.8097420655577253,1.2177581947156595
3.429485559463501,0.16230673141379548,0.8,0.8102628706503309,1.282858831291353
3.4495394229888916,-0.07312715701331998,0.8,0.8100282335260517,1.2535291907564554
3.4695937633514404,0.21062514763185058,0.8,0.8107040652699752,1.3380081587468922
3.4896481037139893,-0.2136728998853703,0.8,0.8100184542202865,1.252306777535808
3.509702205657959,0.057717411652145015,0.8,0.8102036495574407,1.2754561946800858
3.529756784439087,-0.01590804653473082,0.8,0.8101526048898433,1.269075611230408
3.5498106479644775,-0.07122067073188684,0.8,0.8099240849520761,1.2405106190095105
3.5698652267456055,0.24441742743024172,0.8,0.8107083551206969,1.3385443900871123
3.5899195671081543,-0.28105526857848606,0.8,0.8098065346380153,1.2258168297519105
3.609978437423706,-0.13965712311019401,0.8,0.8093583163786378,1.1697895473297137
3.6299896240234375,-0.1196850684946549,0.8,0.808975109940422,1.1218887425527428
3.650043487548828,-0.04690379056783167,0.8,0.8088246135860426,1.103076698255323
3.670097827911377,0.25171522381057015,0.8,0.8096322908296799,1.2040363537099834
3.690152168273926,-0.1902714592647387,0.8,0.80902176785282,1.1277209816024925
3.7102065086364746,0.10903482872553942,0.8,0.8093716273034816,1.1714534129351888
3.7302610874176025,-0.19984994854775615,0.8,0.8087303622574726,1.0912952821840738
3.7503154277801514,-0.04888127957976646,0.8,0.8085735171665845,1.0716896458230623
3.7703697681427,0.3175681491359855,0.8,0.8095924963267571,1.199062040844634
3.79042387008667,-0.2591140043129425,0.8,0.8087610885415407,1.095136067692584
3.8104779720306396,-0.09988330015029416,0.8,0.8084405973601466,1.0550746700183216
3.8305323123931885,0.2579702281394417,0.8,0.8092683450015085,1.1585431251885518
3.850586414337158,-0.16624809889377262,0.8,0.8087349119897954,1.091863998724421
3.870640993118286,-0.09417038824098566,0.8,0.808432744394623,1.054093049327867
3.890695810317993,0.2596772351908769,0.8,0.8092659891118515,1.1582486389814377
3.9107506275177,-0.14357991852285204,0.8,0.8088052740687275,1.1006592585909303
3.93080472946167,0.20056457557371427,0.8,0.8094488168599122,1.181102107489021
3.950859308242798,-0.2166892106968278,0.8,0.8087535191244019,1.094189890550226
3.9709136486053467,0.18970407259070327,0.8,0.8093622215307852,1.1702776913481427
3.9909682273864746,-0.20887232142551676,0.8,0.808692006102749,1.0865007628436256
4.011022567749023,-0.08481127692321713,0.8,0.8084198726285089,1.0524840785636063
4.0310773849487305,0.27355939214064634,0.8,0.8092976620049319,1.162207750616484
4.051131963729858,-0.11726835665655591,0.8,0.8089213792053958,1.1151724006744634
4.071186780929565,0.1530805369591062,0.8,0.8094125795550832,1.1765724443853902
4.091241359710693,0.01270184872969467,0.8,0.8094533363912458,1.181667048905724
4.111295700073242,-0.15123124881678196,0.8,0.8089680815212899,1.1210101901612257
4.13135027885437,0.22041403134260731,0.8,0.809675331210254,1.2094164012817488
4.151404857635498,-0.19965865721166884,0.8,0.8090346799669922,1.1293349958740178
4.171459436416626,-0.0488233110545854,0.8,0.8088780190169282,1.1097523771160245
4.191514253616333,0.12931718871421172,0.8,0.8092929682297992,1.161621028724899
4.211568593978882,-0.09409693414737559,0.8,0.8089910399186852,1.1238799898356382
4.23162317276001,0.2597026941891584,0.8,0.809824356421131,1.2280445526413746
4.251678705215454,-0.24323192226518325,0.8,0.8090438531073408,1.130481638417599
4.271733999252319,-0.07297044414641168,0.8,0.8088097021132038,1.1012127641504692
4.291789293289185,0.19958668982680036,0.8,0.809450145273255,1.1812681591568674
4.31184458732605,-0.09515846920146305,0.8,0.8091447963004658,1.1430995375582147
4.331900119781494,0.22614926729437151,0.8,0.8098704833356652,1.2338104169581503
4.351955413818359,-0.1979278009536109,0.8,0.8092353632962741,1.1544204120342572
4.372010707855225,-0.026156666825466274,0.8,0.8091514305532007,1.1439288191500834
4.3920652866363525,0.13611843950166463,0.8,0.8095881982281687,1.1985247785210873
4.412119626998901,-0.11420583140902114,0.8,0.8092217466098544,1.1527183262317886
4.432175159454346,0.25365803428999983,0.8,0.8100357061201404,1.254463265017547
4.452229976654053,-0.24505035486245022,0.8,0.8092493957087021,1.1561744635877613
4.472284317016602,0.048301740990818395,0.8,0.8094043812373315,1.1755476546664312
4.49233865737915,0.03663935783124593,0.8,0.8095219457417494,1.19024321771867
4.512392997741699,-0.09975237032058844,0.8,0.8092018708639287,1.1502338579910814
4.532447576522827,0.23585751128966975,0.8,0.8099586745505335,1.2448343188166815
4.552501916885376,-0.18395351404738494,0.8,0.8093684239294785,1.1710529911848067
4.572556734085083,1.096527321144062,0.8,0.8128869287262831,1.6108660907853816
4.592612028121948,1.6245956399561432,0.8,0.8181000076463357,2.26250095579196
4.612666368484497,2.1596389518579087,0.8,0.82502962918246,3.1287036478074985
4.632721185684204,1.733143417330673,0.8,0.8305908890889308,3.823861136116338
4.652776002883911,0.3316823994811084,0.8,0.8316551818713234,3.956897733915415
4.672830581665039,0.45388305829078934,0.8,0.8331115712393095,4.138946404913677
4.692885398864746,0.6345002491420302,0.8,0.8351475370808632,4.393442135107894
4.7129411697387695,0.2678564184429004,0.8,0.8360070677937316,4.500883474216441
4.7329957485198975,0.36829314097617727,0.8,0.8371888220033725,4.64860275042156
4.753051519393921,-0.1220648101658954,0.8,0.8367971253850576,4.599640673132191
4.773106336593628,-0.0033987210660044774,0.8,0.8367862196683069,4.598277458538358
4.793160915374756,0.12079751875683561,0.8,0.8371738266053427,4.646728325667828
4.813215255737305,-0.09665332674192889,0.8,0.8368636956114779,4.60796195143473
4.833271026611328,0.28106765040204007,0.8,0.8377656201549281,4.720702519366002
4.853326082229614,-0.24789738169514283,0.8,0.8369701648305243,4.621270603815535
4.873381614685059,-0.09651496533389171,0.8,0.836660459387374,4.5825574234217425
4.893436908721924,0.0928579688759708,0.8,0.8369584264064898,4.619803300811214
4.913492441177368,-0.038585497551686235,0.8,0.8368346099747365,4.604326246842052
4.9335479736328125,0.26526833843446856,0.8,0.8376858256180765,4.710728202259554
4.9536027908325195,-0.20834467603255363,0.8,0.8370172953152979,4.6271619144122305
4.973658561706543,-0.0071322913751487955,0.8,0.8369944083390377,4.624301042379708
4.993714332580566,-0.09072871033724042,0.8,0.8367032668628426,4.587908357855317
5.01377010345459,-0.00507135736998268,0.8,0.8366869932658133,4.585874158226657
5.033825635910034,0.2863963219105229,0.8,0.8376060061824848,4.700750772810596
5.053881645202637,-0.1909205518300059,0.8,0.8369933494846206,4.6241686855775646
5.073936223983765,-0.10157739554608768,0.8,0.8366674147836028,4.58342684795035
5.093990802764893,0.17993821740595103,0.8,0.8372447884086753,4.6555985510844105
5.114046573638916,-0.0789052777639774,0.8,0.8369915874212217,4.623948427652707
5.13410210609436,0.26424588247277875,0.8,0.8378395221207657,4.729940265095711
5.154157638549805,-0.23079150148210553,0.8,0.8370989386890193,4.637367336127407
5.174212455749512,-0.11353653761661381,0.8,0.8367346259678371,4.591828245979632
